Period,ReporterISO,ReporterDesc,PartnerISO,PartnerDesc,PrimaryValue
2005,TWN,"China, Taiwan",CHN,China,4483229006.0
2005,TWN,"China, Taiwan",COL,Colombia,65217.0
2005,TWN,"China, Taiwan",CRI,Costa Rica,21463.0
2005,TWN,"China, Taiwan",HRV,Croatia,101137.0
2005,TWN,"China, Taiwan",CYP,Cyprus,24390.0
2005,TWN,"China, Taiwan",CZE,Czechia,6115991.0
2005,TWN,"China, Taiwan",DNK,Denmark,5281673.0
2005,TWN,"China, Taiwan",DOM,Dominican Rep.,16976.0
2005,TWN,"China, Taiwan",ECU,Ecuador,20235.0
2005,TWN,"China, Taiwan",SLV,El Salvador,36794.0
2005,TWN,"China, Taiwan",EST,Estonia,2225961.0
2005,TWN,"China, Taiwan",FJI,Fiji,11587.0
2005,TWN,"China, Taiwan",FIN,Finland,10412160.0
2005,TWN,"China, Taiwan",FRA,France,121655682.0
2005,TWN,"China, Taiwan",GEO,Georgia,37597.0
2005,TWN,"China, Taiwan",DEU,Germany,226461430.0
2005,TWN,"China, Taiwan",GHA,Ghana,32138.0
2005,TWN,"China, Taiwan",GRC,Greece,768275.0
2005,TWN,"China, Taiwan",GUM,Guam,47228.0
2005,TWN,"China, Taiwan",GTM,Guatemala,79371.0
2005,TWN,"China, Taiwan",HND,Honduras,19737.0
2005,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",8198660467.0
2005,TWN,"China, Taiwan",HUN,Hungary,20622202.0
2005,TWN,"China, Taiwan",ISL,Iceland,542369.0
2005,TWN,"China, Taiwan",IDN,Indonesia,100755709.0
2005,TWN,"China, Taiwan",IRN,Iran,5246910.0
2005,TWN,"China, Taiwan",IRQ,Iraq,4527.0
2005,TWN,"China, Taiwan",IRL,Ireland,84145843.0
2005,TWN,"China, Taiwan",ISR,Israel,16080335.0
2005,TWN,"China, Taiwan",ITA,Italy,122361866.0
2005,TWN,"China, Taiwan",JAM,Jamaica,1225.0
2005,TWN,"China, Taiwan",JPN,Japan,3275629714.0
2005,TWN,"China, Taiwan",KAZ,Kazakhstan,21905.0
2005,TWN,"China, Taiwan",JOR,Jordan,63222.0
2005,TWN,"China, Taiwan",KEN,Kenya,251.0
2005,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,5708.0
2005,TWN,"China, Taiwan",KOR,Rep. of Korea,1818889943.0
2005,TWN,"China, Taiwan",KWT,Kuwait,27696.0
2005,TWN,"China, Taiwan",LBN,Lebanon,46992.0
2005,TWN,"China, Taiwan",LVA,Latvia,175985.0
2005,TWN,"China, Taiwan",LBR,Liberia,4411.0
2005,TWN,"China, Taiwan",LBY,Libya,633.0
2005,TWN,"China, Taiwan",LTU,Lithuania,563147.0
2005,TWN,"China, Taiwan",LUX,Luxembourg,481057.0
2005,TWN,"China, Taiwan",MAC,"China, Macao SAR",28774178.0
2005,TWN,"China, Taiwan",MWI,Malawi,157.0
2005,TWN,"China, Taiwan",MYS,Malaysia,1096369975.0
2005,TWN,"China, Taiwan",MLI,Mali,25037.0
2005,TWN,"China, Taiwan",MLT,Malta,15079398.0
2005,TWN,"China, Taiwan",MUS,Mauritius,2099156.0
2005,TWN,"China, Taiwan",MEX,Mexico,17856003.0
2005,TWN,"China, Taiwan",MDA,Rep. of Moldova,47884.0
2005,TWN,"China, Taiwan",MAR,Morocco,89060.0
2005,TWN,"China, Taiwan",MOZ,Mozambique,8885.0
2005,TWN,"China, Taiwan",NLD,Netherlands,454699156.0
2005,TWN,"China, Taiwan",NCL,New Caledonia,127.0
2005,TWN,"China, Taiwan",NZL,New Zealand,654874.0
2005,TWN,"China, Taiwan",NIC,Nicaragua,7029.0
2005,TWN,"China, Taiwan",NER,Niger,6983.0
2005,TWN,"China, Taiwan",NGA,Nigeria,21711.0
2005,TWN,"China, Taiwan",NOR,Norway,2764140.0
2005,TWN,"China, Taiwan",PLW,Palau,154.0
2005,TWN,"China, Taiwan",PAK,Pakistan,772536.0
2005,TWN,"China, Taiwan",PAN,Panama,17358.0
2005,TWN,"China, Taiwan",PRY,Paraguay,34579.0
2005,TWN,"China, Taiwan",PER,Peru,56629.0
2005,TWN,"China, Taiwan",PHL,Philippines,1607907331.0
2005,TWN,"China, Taiwan",PCN,Pitcairn,267465.0
2005,TWN,"China, Taiwan",POL,Poland,17626681.0
2005,TWN,"China, Taiwan",PRT,Portugal,102719990.0
2005,TWN,"China, Taiwan",QAT,Qatar,2003.0
2005,TWN,"China, Taiwan",ROU,Romania,317912.0
2005,TWN,"China, Taiwan",RUS,Russian Federation,5611161.0
2005,TWN,"China, Taiwan",RWA,Rwanda,8454.0
2005,TWN,"China, Taiwan",SAU,Saudi Arabia,307454.0
2005,TWN,"China, Taiwan",SEN,Senegal,159502.0
2005,TWN,"China, Taiwan",SLE,Sierra Leone,39376.0
2005,TWN,"China, Taiwan",IND,India,9396172.0
2005,TWN,"China, Taiwan",SGP,Singapore,3109051225.0
2005,TWN,"China, Taiwan",SVK,Slovakia,5418066.0
2005,TWN,"China, Taiwan",VNM,Viet Nam,3212303.0
2005,TWN,"China, Taiwan",SVN,Slovenia,318978.0
2005,TWN,"China, Taiwan",ZAF,South Africa,6076021.0
2005,TWN,"China, Taiwan",ZWE,Zimbabwe,319.0
2005,TWN,"China, Taiwan",ESP,Spain,11342096.0
2005,TWN,"China, Taiwan",SDN,Sudan (...2011),2093.0
2005,TWN,"China, Taiwan",SWZ,Eswatini,210.0
2005,TWN,"China, Taiwan",SWE,Sweden,2644665.0
2005,TWN,"China, Taiwan",CHE,Switzerland,13485245.0
2005,TWN,"China, Taiwan",SYR,Syria,77726.0
2005,TWN,"China, Taiwan",THA,Thailand,436567584.0
2005,TWN,"China, Taiwan",TTO,Trinidad and Tobago,1262.0
2005,TWN,"China, Taiwan",ARE,United Arab Emirates,4527807.0
2005,TWN,"China, Taiwan",TUN,Tunisia,80312.0
2005,TWN,"China, Taiwan",TUR,Türkiye,24983599.0
2005,TWN,"China, Taiwan",UGA,Uganda,303615.0
2005,TWN,"China, Taiwan",UKR,Ukraine,489903.0
2005,TWN,"China, Taiwan",MKD,North Macedonia,24980.0
2005,TWN,"China, Taiwan",EGY,Egypt,3268490.0
2005,TWN,"China, Taiwan",GBR,United Kingdom,51499050.0
2005,TWN,"China, Taiwan",TZA,United Rep. of Tanzania,10603.0
2005,TWN,"China, Taiwan",USA,USA,1301772240.0
2005,TWN,"China, Taiwan",BFA,Burkina Faso,4223.0
2005,TWN,"China, Taiwan",URY,Uruguay,23275.0
2005,TWN,"China, Taiwan",UZB,Uzbekistan,18072.0
2005,TWN,"China, Taiwan",VEN,Venezuela,22182.0
2005,TWN,"China, Taiwan",WSM,Samoa,279750.0
2005,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),93189.0
2005,TWN,"China, Taiwan",ZMB,Zambia,14316.0
2004,TWN,"China, Taiwan",DZA,Algeria,46951.0
2004,TWN,"China, Taiwan",ASM,American Samoa,6082.0
2004,TWN,"China, Taiwan",AND,Andorra,201139.0
2004,TWN,"China, Taiwan",AGO,Angola,120.0
2004,TWN,"China, Taiwan",ATG,Antigua and Barbuda,1468.0
2004,TWN,"China, Taiwan",AZE,Azerbaijan,37094.0
2004,TWN,"China, Taiwan",ARG,Argentina,865259.0
2004,TWN,"China, Taiwan",AUS,Australia,14001151.0
2004,TWN,"China, Taiwan",AUT,Austria,14610140.0
2004,TWN,"China, Taiwan",BHR,Bahrain,141274.0
2004,TWN,"China, Taiwan",BGD,Bangladesh,19805.0
2004,TWN,"China, Taiwan",ARM,Armenia,3476.0
2004,TWN,"China, Taiwan",BEL,Belgium,40748441.0
2004,TWN,"China, Taiwan",BOL,Bolivia (Plurinational State of),3865.0
2004,TWN,"China, Taiwan",BRA,Brazil,21322116.0
2004,TWN,"China, Taiwan",BLZ,Belize,20644.0
2004,TWN,"China, Taiwan",VGB,Br. Virgin Isds,3848543.0
2004,TWN,"China, Taiwan",BRN,Brunei Darussalam,719.0
2004,TWN,"China, Taiwan",BGR,Bulgaria,22740604.0
2004,TWN,"China, Taiwan",MMR,Myanmar,1169.0
2004,TWN,"China, Taiwan",BLR,Belarus,14742.0
2004,TWN,"China, Taiwan",KHM,Cambodia,24599.0
2004,TWN,"China, Taiwan",CMR,Cameroon,10037.0
2004,TWN,"China, Taiwan",CAN,Canada,36273470.0
2004,TWN,"China, Taiwan",CYM,Cayman Isds,442607.0
2004,TWN,"China, Taiwan",CAF,Central African Rep.,30.0
2004,TWN,"China, Taiwan",LKA,Sri Lanka,2348526.0
2004,TWN,"China, Taiwan",CHL,Chile,151221.0
2004,TWN,"China, Taiwan",CHN,China,3185882460.0
2004,TWN,"China, Taiwan",COL,Colombia,33708.0
2004,TWN,"China, Taiwan",COG,Congo,12524.0
2004,TWN,"China, Taiwan",COK,Cook Isds,12734.0
2004,TWN,"China, Taiwan",CRI,Costa Rica,509.0
2004,TWN,"China, Taiwan",HRV,Croatia,588765.0
2004,TWN,"China, Taiwan",CUB,Cuba,899.0
2004,TWN,"China, Taiwan",CYP,Cyprus,20015.0
2004,TWN,"China, Taiwan",CZE,Czechia,9760039.0
2004,TWN,"China, Taiwan",DNK,Denmark,3805726.0
2004,TWN,"China, Taiwan",DOM,Dominican Rep.,27116.0
2004,TWN,"China, Taiwan",ECU,Ecuador,4105.0
2004,TWN,"China, Taiwan",SLV,El Salvador,5154.0
2004,TWN,"China, Taiwan",EST,Estonia,3825561.0
2004,TWN,"China, Taiwan",FJI,Fiji,2966.0
2004,TWN,"China, Taiwan",FIN,Finland,8019513.0
2004,TWN,"China, Taiwan",FRA,France,148289000.0
2004,TWN,"China, Taiwan",GAB,Gabon,3236.0
2004,TWN,"China, Taiwan",GEO,Georgia,2727.0
2004,TWN,"China, Taiwan",DEU,Germany,309923121.0
2004,TWN,"China, Taiwan",GHA,Ghana,959.0
2004,TWN,"China, Taiwan",GRC,Greece,2508467.0
2004,TWN,"China, Taiwan",GUM,Guam,36614.0
2004,TWN,"China, Taiwan",GTM,Guatemala,11715.0
2004,TWN,"China, Taiwan",GUY,Guyana,1109.0
2004,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",7879330418.0
2004,TWN,"China, Taiwan",HUN,Hungary,39011001.0
2004,TWN,"China, Taiwan",ISL,Iceland,177438.0
2004,TWN,"China, Taiwan",IDN,Indonesia,97876551.0
2004,TWN,"China, Taiwan",IRN,Iran,13644716.0
2004,TWN,"China, Taiwan",IRL,Ireland,113893764.0
2004,TWN,"China, Taiwan",ISR,Israel,14231383.0
2004,TWN,"China, Taiwan",ITA,Italy,65206679.0
2004,TWN,"China, Taiwan",JPN,Japan,2591934249.0
2004,TWN,"China, Taiwan",KAZ,Kazakhstan,31401.0
2004,TWN,"China, Taiwan",JOR,Jordan,39730.0
2004,TWN,"China, Taiwan",KEN,Kenya,18936.0
2004,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,15071.0
2004,TWN,"China, Taiwan",KOR,Rep. of Korea,2016866294.0
2004,TWN,"China, Taiwan",KWT,Kuwait,281169.0
2004,TWN,"China, Taiwan",LBN,Lebanon,78202.0
2004,TWN,"China, Taiwan",LVA,Latvia,155146.0
2004,TWN,"China, Taiwan",LBR,Liberia,32390.0
2004,TWN,"China, Taiwan",LBY,Libya,90.0
2004,TWN,"China, Taiwan",LTU,Lithuania,61693.0
2004,TWN,"China, Taiwan",LUX,Luxembourg,1747058.0
2004,TWN,"China, Taiwan",MAC,"China, Macao SAR",22562267.0
2004,TWN,"China, Taiwan",MYS,Malaysia,929470935.0
2004,TWN,"China, Taiwan",MDV,Maldives,2547.0
2004,TWN,"China, Taiwan",MLT,Malta,5071375.0
2004,TWN,"China, Taiwan",MUS,Mauritius,802248.0
2004,TWN,"China, Taiwan",MEX,Mexico,26978451.0
2004,TWN,"China, Taiwan",MNG,Mongolia,9408.0
2004,TWN,"China, Taiwan",MDA,Rep. of Moldova,36015.0
2004,TWN,"China, Taiwan",MAR,Morocco,96599.0
2004,TWN,"China, Taiwan",NPL,Nepal,39760.0
2004,TWN,"China, Taiwan",NLD,Netherlands,420167653.0
2004,TWN,"China, Taiwan",ANT,Netherlands Antilles (...2010),166412.0
2004,TWN,"China, Taiwan",NCL,New Caledonia,8509.0
2004,TWN,"China, Taiwan",NZL,New Zealand,1312121.0
2004,TWN,"China, Taiwan",NIC,Nicaragua,5483.0
2004,TWN,"China, Taiwan",NER,Niger,2337.0
2004,TWN,"China, Taiwan",NGA,Nigeria,124974.0
2004,TWN,"China, Taiwan",NOR,Norway,1473440.0
2004,TWN,"China, Taiwan",PAK,Pakistan,663581.0
2004,TWN,"China, Taiwan",PAN,Panama,419.0
2004,TWN,"China, Taiwan",PRY,Paraguay,825798.0
2004,TWN,"China, Taiwan",PER,Peru,99026.0
2004,TWN,"China, Taiwan",PHL,Philippines,1370709438.0
2004,TWN,"China, Taiwan",POL,Poland,16607895.0
2004,TWN,"China, Taiwan",PRT,Portugal,5853099.0
2004,TWN,"China, Taiwan",ROU,Romania,509424.0
2004,TWN,"China, Taiwan",RUS,Russian Federation,1530129.0
2004,TWN,"China, Taiwan",SMR,San Marino,2577.0
2004,TWN,"China, Taiwan",SAU,Saudi Arabia,625409.0
2004,TWN,"China, Taiwan",SEN,Senegal,2067.0
2004,TWN,"China, Taiwan",IND,India,37816003.0
2004,TWN,"China, Taiwan",SGP,Singapore,2997467042.0
2004,TWN,"China, Taiwan",SVK,Slovakia,2590714.0
2004,TWN,"China, Taiwan",VNM,Viet Nam,5917069.0
2004,TWN,"China, Taiwan",SVN,Slovenia,306487.0
2004,TWN,"China, Taiwan",SOM,Somalia,989.0
2004,TWN,"China, Taiwan",ZAF,South Africa,5509128.0
2004,TWN,"China, Taiwan",ESP,Spain,7785805.0
2004,TWN,"China, Taiwan",SDN,Sudan (...2011),18127.0
2004,TWN,"China, Taiwan",SWE,Sweden,3621127.0
2004,TWN,"China, Taiwan",CHE,Switzerland,15848673.0
2004,TWN,"China, Taiwan",SYR,Syria,819566.0
2004,TWN,"China, Taiwan",THA,Thailand,251380477.0
2004,TWN,"China, Taiwan",ARE,United Arab Emirates,7648486.0
2004,TWN,"China, Taiwan",TUN,Tunisia,19086.0
2004,TWN,"China, Taiwan",TUR,Türkiye,26508038.0
2004,TWN,"China, Taiwan",TKM,Turkmenistan,10247.0
2004,TWN,"China, Taiwan",UKR,Ukraine,1085814.0
2004,TWN,"China, Taiwan",MKD,North Macedonia,7850.0
2004,TWN,"China, Taiwan",EGY,Egypt,1974234.0
2004,TWN,"China, Taiwan",GBR,United Kingdom,66865407.0
2004,TWN,"China, Taiwan",USA,USA,1335741377.0
2004,TWN,"China, Taiwan",BFA,Burkina Faso,19685.0
2004,TWN,"China, Taiwan",URY,Uruguay,14262.0
2004,TWN,"China, Taiwan",UZB,Uzbekistan,168659.0
2004,TWN,"China, Taiwan",VEN,Venezuela,100794.0
2004,TWN,"China, Taiwan",WSM,Samoa,101423.0
2004,TWN,"China, Taiwan",YEM,Yemen,5573.0
2004,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),381963.0
2003,TWN,"China, Taiwan",DZA,Algeria,71500.0
2003,TWN,"China, Taiwan",ATG,Antigua and Barbuda,5400.0
2003,TWN,"China, Taiwan",AZE,Azerbaijan,15300.0
2003,TWN,"China, Taiwan",ARG,Argentina,590400.0
2003,TWN,"China, Taiwan",AUS,Australia,7427900.0
2003,TWN,"China, Taiwan",AUT,Austria,11060600.0
2003,TWN,"China, Taiwan",BHS,Bahamas,700.0
2003,TWN,"China, Taiwan",BHR,Bahrain,67100.0
2003,TWN,"China, Taiwan",BGD,Bangladesh,2500.0
2003,TWN,"China, Taiwan",ARM,Armenia,1100.0
2003,TWN,"China, Taiwan",BEL,Belgium,21170100.0
2003,TWN,"China, Taiwan",BOL,Bolivia (Plurinational State of),1700.0
2003,TWN,"China, Taiwan",BIH,Bosnia Herzegovina,4000.0
2003,TWN,"China, Taiwan",BRA,Brazil,11650100.0
2003,TWN,"China, Taiwan",BRN,Brunei Darussalam,92000.0
2003,TWN,"China, Taiwan",BGR,Bulgaria,34738200.0
2003,TWN,"China, Taiwan",MMR,Myanmar,27100.0
2003,TWN,"China, Taiwan",BLR,Belarus,20300.0
2003,TWN,"China, Taiwan",KHM,Cambodia,3800.0
2003,TWN,"China, Taiwan",CAN,Canada,29075600.0
2003,TWN,"China, Taiwan",LKA,Sri Lanka,1601100.0
2003,TWN,"China, Taiwan",CHL,Chile,72400.0
2003,TWN,"China, Taiwan",CHN,China,2421473800.0
2003,TWN,"China, Taiwan",COL,Colombia,178100.0
2003,TWN,"China, Taiwan",COG,Congo,100.0
2003,TWN,"China, Taiwan",CRI,Costa Rica,37700.0
2003,TWN,"China, Taiwan",HRV,Croatia,1201000.0
2003,TWN,"China, Taiwan",CYP,Cyprus,900.0
2003,TWN,"China, Taiwan",CZE,Czechia,2574600.0
2003,TWN,"China, Taiwan",DNK,Denmark,5319000.0
2003,TWN,"China, Taiwan",DOM,Dominican Rep.,10500.0
2003,TWN,"China, Taiwan",ECU,Ecuador,9500.0
2003,TWN,"China, Taiwan",SLV,El Salvador,300.0
2003,TWN,"China, Taiwan",EST,Estonia,168400.0
2003,TWN,"China, Taiwan",FJI,Fiji,17800.0
2003,TWN,"China, Taiwan",FIN,Finland,9141200.0
2003,TWN,"China, Taiwan",FRA,France,56895100.0
2003,TWN,"China, Taiwan",GEO,Georgia,1300.0
2003,TWN,"China, Taiwan",DEU,Germany,209261700.0
2003,TWN,"China, Taiwan",GRC,Greece,2204200.0
2003,TWN,"China, Taiwan",GTM,Guatemala,2100.0
2003,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",7706563600.0
2003,TWN,"China, Taiwan",HUN,Hungary,28184000.0
2003,TWN,"China, Taiwan",ISL,Iceland,6300.0
2003,TWN,"China, Taiwan",IDN,Indonesia,52335100.0
2003,TWN,"China, Taiwan",IRN,Iran,1331200.0
2003,TWN,"China, Taiwan",IRL,Ireland,116193100.0
2003,TWN,"China, Taiwan",ISR,Israel,12591800.0
2003,TWN,"China, Taiwan",ITA,Italy,15672400.0
2003,TWN,"China, Taiwan",JPN,Japan,2074246900.0
2003,TWN,"China, Taiwan",KAZ,Kazakhstan,106500.0
2003,TWN,"China, Taiwan",JOR,Jordan,70800.0
2003,TWN,"China, Taiwan",KEN,Kenya,747300.0
2003,TWN,"China, Taiwan",PRK,Dem. People's Rep. of Korea,9000.0
2003,TWN,"China, Taiwan",KOR,Rep. of Korea,1517343300.0
2003,TWN,"China, Taiwan",KWT,Kuwait,19600.0
2003,TWN,"China, Taiwan",LBN,Lebanon,114500.0
2003,TWN,"China, Taiwan",LVA,Latvia,239100.0
2003,TWN,"China, Taiwan",LBR,Liberia,13000.0
2003,TWN,"China, Taiwan",LTU,Lithuania,248000.0
2003,TWN,"China, Taiwan",LUX,Luxembourg,2171500.0
2003,TWN,"China, Taiwan",MAC,"China, Macao SAR",37981800.0
2003,TWN,"China, Taiwan",MYS,Malaysia,684550600.0
2003,TWN,"China, Taiwan",MLT,Malta,1855600.0
2003,TWN,"China, Taiwan",MUS,Mauritius,580700.0
2003,TWN,"China, Taiwan",MEX,Mexico,14519100.0
2003,TWN,"China, Taiwan",TWN,"China, Taiwan",27900.0
2003,TWN,"China, Taiwan",MDA,Rep. of Moldova,33900.0
2003,TWN,"China, Taiwan",MAR,Morocco,182200.0
2003,TWN,"China, Taiwan",OMN,Oman,100.0
2003,TWN,"China, Taiwan",NLD,Netherlands,450994900.0
2003,TWN,"China, Taiwan",NZL,New Zealand,1534100.0
2003,TWN,"China, Taiwan",NGA,Nigeria,106500.0
2003,TWN,"China, Taiwan",NOR,Norway,2323000.0
2003,TWN,"China, Taiwan",PAK,Pakistan,456200.0
2003,TWN,"China, Taiwan",PAN,Panama,10600.0
2003,TWN,"China, Taiwan",PRY,Paraguay,135200.0
2003,TWN,"China, Taiwan",PER,Peru,13500.0
2003,TWN,"China, Taiwan",PHL,Philippines,652810700.0
2003,TWN,"China, Taiwan",POL,Poland,16795900.0
2003,TWN,"China, Taiwan",PRT,Portugal,474600.0
2003,TWN,"China, Taiwan",ROU,Romania,625100.0
2003,TWN,"China, Taiwan",RUS,Russian Federation,2104900.0
2003,TWN,"China, Taiwan",SAU,Saudi Arabia,266100.0
2003,TWN,"China, Taiwan",SEN,Senegal,63600.0
2003,TWN,"China, Taiwan",IND,India,35365300.0
2003,TWN,"China, Taiwan",SGP,Singapore,2495769000.0
2003,TWN,"China, Taiwan",SVK,Slovakia,439800.0
2003,TWN,"China, Taiwan",VNM,Viet Nam,4133000.0
2003,TWN,"China, Taiwan",SVN,Slovenia,114200.0
2003,TWN,"China, Taiwan",ZAF,South Africa,4836900.0
2003,TWN,"China, Taiwan",ZWE,Zimbabwe,40400.0
2003,TWN,"China, Taiwan",ESP,Spain,6957300.0
2003,TWN,"China, Taiwan",SDN,Sudan (...2011),5900.0
2003,TWN,"China, Taiwan",SUR,Suriname,200.0
2003,TWN,"China, Taiwan",SWZ,Eswatini,2800.0
2003,TWN,"China, Taiwan",SWE,Sweden,6540800.0
2003,TWN,"China, Taiwan",CHE,Switzerland,10543200.0
2003,TWN,"China, Taiwan",SYR,Syria,78000.0
2003,TWN,"China, Taiwan",THA,Thailand,174326100.0
2003,TWN,"China, Taiwan",ARE,United Arab Emirates,5888100.0
2003,TWN,"China, Taiwan",TUN,Tunisia,35200.0
2003,TWN,"China, Taiwan",TUR,Türkiye,22460900.0
2003,TWN,"China, Taiwan",UKR,Ukraine,1059400.0
2003,TWN,"China, Taiwan",MKD,North Macedonia,27000.0
2003,TWN,"China, Taiwan",EGY,Egypt,3517700.0
2003,TWN,"China, Taiwan",GBR,United Kingdom,52168400.0
2003,TWN,"China, Taiwan",USA,USA,1468508800.0
2003,TWN,"China, Taiwan",URY,Uruguay,11700.0
2003,TWN,"China, Taiwan",UZB,Uzbekistan,123500.0
2003,TWN,"China, Taiwan",VEN,Venezuela,79700.0
2003,TWN,"China, Taiwan",WSM,Samoa,2074600.0
2003,TWN,"China, Taiwan",YEM,Yemen,7800.0
2003,TWN,"China, Taiwan",SCG,Serbia and Montenegro (...2005),158800.0
2002,TWN,"China, Taiwan",DZA,Algeria,45440.0
2002,TWN,"China, Taiwan",ASM,American Samoa,3983.0
2002,TWN,"China, Taiwan",AZE,Azerbaijan,81548.0
2002,TWN,"China, Taiwan",ARG,Argentina,353389.0
2002,TWN,"China, Taiwan",AUS,Australia,4539937.0
2002,TWN,"China, Taiwan",AUT,Austria,5301490.0
2002,TWN,"China, Taiwan",BHR,Bahrain,144.0
2002,TWN,"China, Taiwan",BGD,Bangladesh,104047.0
2002,TWN,"China, Taiwan",ARM,Armenia,62557.0
2002,TWN,"China, Taiwan",BEL,Belgium,30615130.0
2002,TWN,"China, Taiwan",BIH,Bosnia Herzegovina,24949.0
2002,TWN,"China, Taiwan",BRA,Brazil,7914361.0
2002,TWN,"China, Taiwan",VGB,Br. Virgin Isds,1951614.0
2002,TWN,"China, Taiwan",BRN,Brunei Darussalam,43690.0
2002,TWN,"China, Taiwan",BGR,Bulgaria,21998793.0
2002,TWN,"China, Taiwan",BLR,Belarus,4007.0
2002,TWN,"China, Taiwan",KHM,Cambodia,258.0
2002,TWN,"China, Taiwan",CMR,Cameroon,12439.0
2002,TWN,"China, Taiwan",CAN,Canada,25289912.0
2002,TWN,"China, Taiwan",CYM,Cayman Isds,66439.0
2002,TWN,"China, Taiwan",LKA,Sri Lanka,350842.0
2002,TWN,"China, Taiwan",CHL,Chile,23419.0
2002,TWN,"China, Taiwan",CHN,China,876453408.0
2002,TWN,"China, Taiwan",COL,Colombia,46425.0
2002,TWN,"China, Taiwan",CRI,Costa Rica,11483.0
2002,TWN,"China, Taiwan",HRV,Croatia,1546229.0
2002,TWN,"China, Taiwan",CUB,Cuba,517.0
2002,TWN,"China, Taiwan",CYP,Cyprus,11436.0
2002,TWN,"China, Taiwan",CZE,Czechia,1950453.0
2002,TWN,"China, Taiwan",BEN,Benin,25755.0
2002,TWN,"China, Taiwan",DNK,Denmark,4133788.0
2002,TWN,"China, Taiwan",DOM,Dominican Rep.,87.0
2002,TWN,"China, Taiwan",ECU,Ecuador,19064.0
2002,TWN,"China, Taiwan",SLV,El Salvador,146.0
2002,TWN,"China, Taiwan",EST,Estonia,67055.0
2002,TWN,"China, Taiwan",FLK,Falkland Isds (Malvinas),1962.0
2002,TWN,"China, Taiwan",FJI,Fiji,3230.0
2002,TWN,"China, Taiwan",FIN,Finland,4234416.0
2002,TWN,"China, Taiwan",FRA,France,33787813.0
2002,TWN,"China, Taiwan",GAB,Gabon,3045.0
2002,TWN,"China, Taiwan",GEO,Georgia,118675.0
2002,TWN,"China, Taiwan",DEU,Germany,131836728.0
2002,TWN,"China, Taiwan",GIB,Gibraltar,3591.0
2002,TWN,"China, Taiwan",GRC,Greece,1548023.0
2002,TWN,"China, Taiwan",GUM,Guam,31648.0
2002,TWN,"China, Taiwan",GTM,Guatemala,3603.0
2002,TWN,"China, Taiwan",HND,Honduras,149.0
2002,TWN,"China, Taiwan",HKG,"China, Hong Kong SAR",5949428012.0
2002,TWN,"China, Taiwan",HUN,Hungary,5347640.0
2002,TWN,"China, Taiwan",ISL,Iceland,804264.0
2002,TWN,"China, Taiwan",IDN,Indonesia,17728047.0
2002,TWN,"China, Taiwan",IRN,Iran,1687671.0
2002,TWN,"China, Taiwan",IRL,Ireland,99505307.0
2002,TWN,"China, Taiwan",ISR,Israel,4546687.0
2002,TWN,"China, Taiwan",ITA,Italy,13212053.0
2002,TWN,"China, Taiwan",JPN,Japan,1694969516.0
2002,TWN,"China, Taiwan",KAZ,Kazakhstan,53530.0
2002,TWN,"China, Taiwan",JOR,Jordan,170208.0
2002,TWN,"China, Taiwan",KOR,Rep. of Korea,1132698996.0
2002,TWN,"China, Taiwan",KWT,Kuwait,59164.0
2002,TWN,"China, Taiwan",LBN,Lebanon,138248.0
2002,TWN,"China, Taiwan",LVA,Latvia,104691.0
2002,TWN,"China, Taiwan",LBR,Liberia,9920.0
2002,TWN,"China, Taiwan",LTU,Lithuania,157293.0
2002,TWN,"China, Taiwan",LUX,Luxembourg,1194675.0
2002,TWN,"China, Taiwan",MAC,"China, Macao SAR",17097594.0
2002,TWN,"China, Taiwan",MYS,Malaysia,572403127.0
2002,TWN,"China, Taiwan",MLT,Malta,45946.0
2002,TWN,"China, Taiwan",MUS,Mauritius,5294.0
2002,TWN,"China, Taiwan",MEX,Mexico,19532260.0
2002,TWN,"China, Taiwan",MNG,Mongolia,24902.0
2002,TWN,"China, Taiwan",MDA,Rep. of Moldova,5918.0
2002,TWN,"China, Taiwan",MSR,Montserrat,14622.0
2002,TWN,"China, Taiwan",MAR,Morocco,4663.0
2002,TWN,"China, Taiwan",NPL,Nepal,179533.0
2002,TWN,"China, Taiwan",NLD,Netherlands,623970071.0
2002,TWN,"China, Taiwan",NZL,New Zealand,709351.0
2002,TWN,"China, Taiwan",NIC,Nicaragua,290.0
2002,TWN,"China, Taiwan",NOR,Norway,655083.0
2002,TWN,"China, Taiwan",MHL,Marshall Isds,37686.0
2002,TWN,"China, Taiwan",PAK,Pakistan,153429.0
2002,TWN,"China, Taiwan",PAN,Panama,1255.0
2002,TWN,"China, Taiwan",PNG,Papua New Guinea,14314.0
2002,TWN,"China, Taiwan",PRY,Paraguay,821675.0
2002,TWN,"China, Taiwan",PER,Peru,12736.0
2002,TWN,"China, Taiwan",PHL,Philippines,380054488.0
2002,TWN,"China, Taiwan",PCN,Pitcairn,11940.0
2002,TWN,"China, Taiwan",POL,Poland,13119015.0
2002,TWN,"China, Taiwan",PRT,Portugal,371102.0
2002,TWN,"China, Taiwan",ROU,Romania,1290394.0
